account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label,gtm_fit_label
ACC-003643,"Boone, Parker and Becker",Real Estate,1-50,0.74,none,44,False,1.0,0.6143,1,1
ACC-003644,"Ferguson, Cross and Smith",Healthcare,1-50,0.815,none,8,False,1.0,0.5611,1,1
ACC-003645,"Taylor, Horton and Bailey",Manufacturing,1-50,0.403,funding_round,68,True,1.0,0.8733,0,0
ACC-003646,"Nguyen, Hart and Robinson",Financial Services,51-200,0.936,none,39,False,1.0,0.779,1,1
ACC-003647,"Dominguez, Clarke and Miller",Healthcare,51-200,0.692,none,4,False,0.0,0.2227,0,1
ACC-003648,Smith-Ward,Technology,1-50,0.65,leadership_change,2,False,1.0,0.6492,1,1
ACC-003649,Martinez-Benjamin,Technology,1001-5000,0.603,tech_refresh,2,False,0.0,,0,0
ACC-003650,"Wright, Meyer and Montes",Financial Services,51-200,0.849,leadership_change,0,False,0.0,0.7825,0,1
ACC-003651,"Wilkinson, Bush and Ibarra",Financial Services,201-1000,0.851,none,3,True,1.0,0.8577,1,1
ACC-003652,Henderson and Sons,Healthcare,1-50,0.592,leadership_change,1,False,0.0,,0,0
ACC-003653,"Knight, Dunn and Dean",Government,51-200,0.826,leadership_change,25,False,1.0,0.6325,1,1
ACC-003654,Brown-Franklin,Real Estate,201-1000,0.796,none,0,False,1.0,0.6132,1,1
ACC-003655,Hammond Group,Government,1-50,0.71,tech_refresh,5,False,1.0,0.7653,1,1
ACC-003656,Gibson-Johnson,Technology,51-200,0.782,leadership_change,1,False,1.0,0.6116,1,1
ACC-003657,Lewis Group,Retail,1-50,0.361,none,1,False,0.0,0.2966,0,0
ACC-003658,"Frazier, Monroe and Bauer",Manufacturing,51-200,0.321,none,42,False,0.0,0.8785,0,0
ACC-003659,Pierce and Sons,Technology,51-200,0.602,none,39,False,1.0,0.6832,1,0
ACC-003660,"West, Garcia and Foley",Retail,1001-5000,0.365,none,17,False,1.0,0.344,0,0
ACC-003661,Guzman-Cole,Technology,1001-5000,0.517,none,23,False,1.0,0.7099,1,0
ACC-003662,"Smith, Wallace and Wilson",Real Estate,201-1000,0.795,none,23,True,1.0,0.7575,1,1
ACC-003663,"Valencia, Wiggins and Gomez",Financial Services,51-200,0.74,compliance_mandate,3,False,1.0,0.8528,1,1
ACC-003664,Smith-Rivera,Manufacturing,201-1000,0.351,none,2,False,1.0,0.6946,0,0
ACC-003665,Jones-Duncan,Insurance,51-200,0.54,none,1,True,1.0,0.8064,1,0
ACC-003666,"Gordon, Moore and Sanchez",Insurance,5000+,0.81,compliance_mandate,0,False,1.0,0.6133,1,1
ACC-003667,Garza-Heath,Healthcare,1001-5000,0.607,none,64,True,1.0,0.5263,1,0
ACC-003668,Jones and Sons,Financial Services,5000+,0.899,funding_round,9,False,1.0,0.6759,1,1
ACC-003669,Martinez-Lopez,Financial Services,51-200,0.766,none,62,False,1.0,0.9304,1,1
ACC-003670,Garcia LLC,Financial Services,51-200,1.0,leadership_change,8,False,1.0,0.7606,1,1
ACC-003671,"Contreras, Wilson and Taylor",Technology,51-200,0.431,tech_refresh,2,False,1.0,0.4578,0,0
ACC-003672,Andrews-Jackson,Legal,51-200,0.951,none,65,False,0.0,0.6624,0,1
ACC-003673,"Pope, Vargas and Robinson",Technology,5000+,0.575,tech_refresh,9,False,0.0,0.4863,0,0
ACC-003674,"Johnson, Shaw and Collins",Manufacturing,201-1000,0.428,none,3,False,1.0,0.5998,0,0
ACC-003675,Powers and Sons,Legal,51-200,1.0,leadership_change,30,True,1.0,0.8437,1,1
ACC-003676,Yang Inc,Healthcare,51-200,0.685,none,67,False,1.0,0.3801,1,1
ACC-003677,"Hernandez, Salas and Sanchez",Financial Services,1001-5000,0.941,tech_refresh,21,False,1.0,0.6287,1,1
ACC-003678,Fox-Bush,Legal,1-50,0.824,funding_round,19,False,1.0,0.8793,1,1
ACC-003679,"Watts, Greene and Martin",Government,201-1000,0.587,none,70,False,1.0,0.5982,1,0
ACC-003680,Rowland Ltd,Financial Services,51-200,0.845,compliance_mandate,29,False,1.0,0.7295,1,1
ACC-003681,"Kirk, Davis and Garcia",Insurance,1-50,0.741,leadership_change,14,False,0.0,0.5975,0,1
ACC-003682,"Parker, Lopez and Esparza",Retail,51-200,0.376,none,23,False,0.0,0.4491,0,0
ACC-003683,Jimenez LLC,Healthcare,1001-5000,0.912,none,44,True,1.0,0.8876,1,1
ACC-003684,"Knight, Browning and Keith",Financial Services,1001-5000,0.872,leadership_change,62,False,1.0,0.9158,1,1
ACC-003685,"Cline, Bennett and Becker",Retail,51-200,0.235,none,5,False,1.0,0.4342,0,0
ACC-003686,"Allen, Jackson and Ruiz",Manufacturing,1-50,0.528,none,45,False,0.0,0.1432,0,0
ACC-003687,"Harris, Hernandez and Cunningham",Retail,51-200,0.36,compliance_mandate,14,False,0.0,0.4021,0,0
ACC-003688,"Rodriguez, Lane and Banks",Financial Services,51-200,0.917,none,3,True,0.0,,0,1
ACC-003689,Russell-Bowen,Manufacturing,51-200,0.514,tech_refresh,40,False,1.0,0.7126,1,0
ACC-003690,Clark-Fuller,Manufacturing,51-200,0.514,funding_round,53,False,0.0,0.0673,0,0
ACC-003691,Molina-Parker,Manufacturing,1-50,0.378,compliance_mandate,6,False,1.0,0.7537,0,0
ACC-003692,Greene Group,Technology,5000+,0.422,none,69,False,0.0,0.3541,0,0
ACC-003693,Weber Group,Legal,201-1000,0.955,none,36,False,1.0,0.7013,1,1
ACC-003694,Jones Group,Technology,1-50,0.691,none,24,False,1.0,0.6501,1,1
ACC-003695,Copeland Ltd,Healthcare,1-50,0.555,tech_refresh,59,False,1.0,0.5885,1,0
ACC-003696,Jordan and Sons,Government,51-200,0.762,none,53,False,1.0,0.8264,1,1
ACC-003697,Johnson Ltd,Healthcare,1-50,0.684,tech_refresh,83,False,1.0,0.5283,1,1
ACC-003698,Espinoza and Sons,Healthcare,51-200,0.784,none,32,False,1.0,0.8016,1,1
ACC-003699,"Simpson, Bell and Nelson",Real Estate,51-200,0.881,none,5,False,0.0,,0,1
ACC-003700,Brown Inc,Retail,1-50,0.577,funding_round,10,False,1.0,0.7222,1,0
ACC-003701,"Knight, Jones and Robinson",Government,5000+,0.409,none,3,False,0.0,0.6823,0,0
ACC-003702,Moreno Ltd,Insurance,201-1000,0.692,leadership_change,6,False,1.0,0.5481,1,1
ACC-003703,Foley and Sons,Healthcare,5000+,0.474,none,35,False,1.0,0.4226,0,0
ACC-003704,Nelson-Bell,Government,51-200,0.514,funding_round,18,False,1.0,0.5258,1,0
ACC-003705,Hernandez-Martinez,Healthcare,1-50,0.424,leadership_change,29,True,1.0,0.7492,0,0
ACC-003706,"Moreno, Jackson and Miles",Government,201-1000,0.685,none,10,False,0.0,0.7147,0,1
ACC-003707,"Boyd, Nguyen and Horn",Legal,1-50,1.0,leadership_change,3,True,1.0,0.7588,1,1
ACC-003708,Randall LLC,Government,1-50,0.5,none,6,False,0.0,,0,0
ACC-003709,"Thompson, Myers and Andrews",Manufacturing,5000+,0.509,funding_round,70,False,1.0,0.7488,1,0
ACC-003710,Mendoza-Mcdonald,Manufacturing,51-200,0.426,tech_refresh,0,False,1.0,0.5555,0,0
ACC-003711,"Webb, Nguyen and Jackson",Government,51-200,0.465,none,10,True,1.0,0.6316,0,0
ACC-003712,Young-Boyd,Government,201-1000,0.316,none,5,False,1.0,0.4094,0,0
ACC-003713,Henry-Bennett,Insurance,1-50,0.982,tech_refresh,14,False,1.0,0.7873,1,1
ACC-003714,"Smith, Robertson and Hill",Government,201-1000,0.458,leadership_change,8,True,1.0,0.8146,0,0
ACC-003715,"Young, Cruz and Long",Real Estate,1-50,0.604,leadership_change,11,False,1.0,0.8785,1,0
ACC-003716,"Richard, Barnett and Middleton",Retail,51-200,0.307,none,17,True,1.0,0.8332,0,0
ACC-003717,Welch Ltd,Technology,1-50,0.476,none,34,False,1.0,0.9192,0,0
ACC-003718,Palmer-Walker,Financial Services,51-200,0.89,none,50,False,1.0,0.7983,1,1
ACC-003719,Robertson and Sons,Manufacturing,51-200,0.398,none,18,False,1.0,0.6412,0,0
ACC-003720,Avery and Sons,Retail,51-200,0.701,leadership_change,30,True,1.0,0.705,1,1
ACC-003721,"Robinson, Anderson and Reed",Manufacturing,201-1000,0.369,none,24,False,0.0,0.26,0,0
ACC-003722,"Miller, Sanders and Horton",Healthcare,1001-5000,0.961,tech_refresh,8,False,1.0,0.6663,1,1
ACC-003723,Mccann LLC,Insurance,201-1000,0.72,tech_refresh,1,False,1.0,0.6002,1,1
ACC-003724,"Colon, Baxter and Ross",Real Estate,1001-5000,0.825,funding_round,12,False,1.0,0.8078,1,1
ACC-003725,Whitaker Ltd,Retail,201-1000,0.381,leadership_change,1,False,1.0,0.5417,0,0
ACC-003726,Perez LLC,Financial Services,51-200,0.698,none,26,True,1.0,0.8001,1,1
ACC-003727,Stephenson Ltd,Insurance,1-50,0.869,funding_round,58,False,1.0,0.6137,1,1
ACC-003728,"Gibson, Simpson and Peterson",Healthcare,5000+,0.759,tech_refresh,79,False,0.0,0.4822,0,1
ACC-003729,"Fletcher, Shepherd and Miles",Real Estate,201-1000,0.853,compliance_mandate,35,True,1.0,0.9035,1,1
ACC-003730,Jackson-Williams,Legal,201-1000,1.0,none,32,False,1.0,0.9163,1,1
ACC-003731,"Harris, Hawkins and Holder",Insurance,201-1000,0.845,none,68,False,0.0,0.4044,0,1
ACC-003732,Cooper Group,Healthcare,1-50,0.451,none,2,False,1.0,0.5766,0,0
ACC-003733,Fisher LLC,Financial Services,201-1000,0.901,none,84,False,1.0,0.496,1,1
ACC-003734,Jackson Ltd,Manufacturing,1-50,0.638,compliance_mandate,22,False,0.0,0.2352,0,0
ACC-003735,Fletcher LLC,Government,201-1000,0.742,leadership_change,18,False,1.0,0.8234,1,1
ACC-003736,Dickerson-Cole,Manufacturing,1-50,0.469,none,70,True,1.0,0.7953,0,0
ACC-003737,Smith-Harris,Insurance,201-1000,0.737,none,44,True,0.0,,0,1
ACC-003738,Chang-Welch,Legal,201-1000,0.974,compliance_mandate,62,False,1.0,0.7572,1,1
ACC-003739,Wilson LLC,Manufacturing,1-50,0.156,compliance_mandate,11,False,1.0,0.3942,0,0
ACC-003740,"Lang, Lopez and Smith",Insurance,5000+,0.874,none,3,False,0.0,0.6044,0,1
ACC-003741,"Hernandez, Dougherty and Green",Healthcare,1-50,0.654,compliance_mandate,160,False,1.0,0.918,1,1
ACC-003742,"Wade, Terry and Callahan",Financial Services,51-200,0.818,none,49,False,1.0,0.8857,1,1
ACC-003743,"Martin, Haynes and Phillips",Insurance,51-200,0.583,none,42,False,0.0,0.4048,0,0
ACC-003744,Berger Ltd,Retail,51-200,0.187,none,96,False,0.0,0.2296,0,0
ACC-003745,Blackwell Inc,Legal,1001-5000,0.89,none,5,False,0.0,0.7959,0,1
ACC-003746,"Parker, Sampson and Cain",Real Estate,51-200,0.77,none,49,False,0.0,,0,1
ACC-003747,Torres Ltd,Healthcare,5000+,0.644,tech_refresh,4,True,0.0,0.3835,0,0
ACC-003748,Vega-Carter,Legal,1001-5000,0.84,none,87,False,1.0,0.8718,1,1
ACC-003749,"Adkins, Brown and Reid",Retail,201-1000,0.316,leadership_change,40,False,0.0,0.3822,0,0
ACC-003750,Payne-Andrews,Manufacturing,201-1000,0.368,none,22,False,0.0,0.5089,0,0
ACC-003751,Reynolds-Rodriguez,Healthcare,1001-5000,0.911,tech_refresh,11,True,1.0,0.7372,1,1
ACC-003752,Townsend-Rivers,Legal,51-200,0.843,leadership_change,36,False,1.0,0.7751,1,1
ACC-003753,Matthews-Yang,Healthcare,1001-5000,0.498,none,1,False,1.0,0.8698,0,0
ACC-003754,Jones-Flowers,Financial Services,51-200,0.952,funding_round,34,True,1.0,0.8679,1,1
ACC-003755,"Williams, Williams and Morris",Manufacturing,1-50,0.443,compliance_mandate,20,False,1.0,0.8351,0,0
ACC-003756,Gregory and Sons,Insurance,51-200,0.805,none,2,True,1.0,0.7698,1,1
ACC-003757,"Phillips, Weeks and Weber",Retail,51-200,0.463,none,7,True,1.0,0.6966,0,0
ACC-003758,Garcia-Simpson,Retail,1-50,0.378,none,41,False,0.0,0.0883,0,0
ACC-003759,Murphy Ltd,Legal,51-200,1.0,funding_round,20,False,1.0,0.5572,1,1
ACC-003760,Ayers Inc,Technology,201-1000,0.664,leadership_change,1,False,1.0,0.4475,1,1
ACC-003761,Garcia-Martinez,Insurance,51-200,1.0,none,9,False,1.0,0.5295,1,1
ACC-003762,Bonilla-Burns,Financial Services,1-50,0.939,compliance_mandate,6,False,1.0,0.4596,1,1
ACC-003763,Zimmerman Group,Manufacturing,51-200,0.296,funding_round,0,False,1.0,0.6147,0,0
ACC-003764,Mason PLC,Technology,1-50,0.459,none,1,False,1.0,0.5698,0,0
ACC-003765,"Hammond, Hardy and Smith",Technology,1001-5000,0.346,leadership_change,0,False,1.0,0.5338,0,0
ACC-003766,"Jordan, Berry and Williamson",Financial Services,201-1000,0.829,none,58,True,1.0,0.7895,1,1
ACC-003767,"Anderson, Cooley and Gregory",Technology,1-50,0.51,funding_round,0,False,1.0,0.7727,1,0
ACC-003768,"Johnson, Harper and White",Technology,201-1000,0.511,none,14,False,0.0,0.2468,0,0
ACC-003769,Wilson PLC,Real Estate,1-50,0.855,compliance_mandate,65,False,1.0,0.8221,1,1
ACC-003770,"Horne, Stephenson and Allison",Technology,201-1000,0.493,tech_refresh,6,False,1.0,0.6009,0,0
ACC-003771,"Mann, Neal and Brown",Technology,1001-5000,0.699,tech_refresh,53,False,1.0,0.7818,1,1
ACC-003772,Webb-Smith,Technology,51-200,0.538,none,2,False,1.0,0.8931,1,0
ACC-003773,Mccullough and Sons,Technology,1001-5000,0.329,none,16,False,1.0,0.7088,0,0
ACC-003774,Perez LLC,Real Estate,51-200,0.962,compliance_mandate,49,False,1.0,0.8943,1,1
ACC-003775,Holland-Campbell,Financial Services,51-200,0.707,leadership_change,19,False,1.0,0.7295,1,1
ACC-003776,"Wilson, Bray and Thomas",Insurance,1-50,0.709,tech_refresh,8,False,0.0,,0,1
ACC-003777,Parks PLC,Real Estate,51-200,1.0,leadership_change,2,False,1.0,0.7782,1,1
ACC-003778,Bray-Green,Real Estate,201-1000,0.878,leadership_change,134,False,1.0,0.4664,1,1
ACC-003779,Andrade-Gutierrez,Technology,51-200,0.597,leadership_change,7,False,1.0,0.6947,1,0
ACC-003780,Buchanan Ltd,Government,1-50,0.59,none,23,False,0.0,0.7431,0,0
ACC-003781,Washington-Anderson,Healthcare,201-1000,0.736,leadership_change,17,False,1.0,0.7699,1,1
ACC-003782,"Paul, Howell and Larson",Government,201-1000,0.763,none,8,False,0.0,0.5398,0,1
ACC-003783,Clark and Sons,Retail,51-200,0.39,funding_round,22,False,1.0,0.8706,0,0
ACC-003784,"Murray, Mccullough and Jacobs",Government,1001-5000,0.678,none,196,False,1.0,0.7071,1,1
ACC-003785,West-Davis,Legal,1-50,0.827,tech_refresh,12,False,1.0,0.8768,1,1
ACC-003786,"Garza, Acevedo and Green",Technology,51-200,0.586,leadership_change,40,False,1.0,0.4918,1,0
ACC-003787,"Walker, Lee and Shah",Technology,1-50,0.517,funding_round,2,False,1.0,0.6203,1,0
ACC-003788,Young-Rose,Healthcare,1-50,0.539,none,13,False,1.0,0.7149,1,0
ACC-003789,Phillips-Taylor,Retail,1-50,0.411,leadership_change,33,False,1.0,0.6531,0,0
ACC-003790,"Rivas, Hunter and Mendoza",Retail,1-50,0.47,none,35,False,1.0,0.7201,0,0
ACC-003791,Singleton LLC,Healthcare,1-50,0.449,compliance_mandate,13,False,0.0,0.5623,0,0
ACC-003792,"Morgan, Powell and Allen",Financial Services,5000+,0.767,none,15,False,1.0,0.9118,1,1
ACC-003793,Buckley-Green,Financial Services,201-1000,0.837,none,10,False,0.0,0.2323,0,1
ACC-003794,"Hahn, Mclean and Johnson",Real Estate,1-50,0.6,compliance_mandate,1,True,0.0,0.7168,0,0
ACC-003795,"Andrews, Webb and Bishop",Insurance,51-200,0.696,leadership_change,34,False,0.0,0.6734,0,1
ACC-003796,Good-Johnson,Government,1-50,0.749,funding_round,20,False,1.0,0.4676,1,1
ACC-003797,"Green, Walker and Hill",Retail,1-50,0.549,none,8,False,0.0,0.5733,0,0
ACC-003798,"White, Miller and Castillo",Financial Services,201-1000,0.976,none,72,False,1.0,0.838,1,1
ACC-003799,Murillo-Caldwell,Technology,1001-5000,0.642,none,66,True,0.0,,0,0
ACC-003800,Williams Ltd,Government,201-1000,0.547,tech_refresh,15,False,1.0,0.8759,1,0
ACC-003801,Miller-Morgan,Healthcare,1-50,0.577,funding_round,6,False,1.0,0.6627,1,0
ACC-003802,"Barnes, Smith and Smith",Manufacturing,1-50,0.269,none,4,False,1.0,0.5797,0,0
ACC-003803,"Wilkins, Arias and Casey",Manufacturing,1-50,0.424,none,52,False,0.0,0.4615,0,0
ACC-003804,"Larson, Turner and Richards",Financial Services,201-1000,0.835,none,0,False,1.0,0.7324,1,1
ACC-003805,May Group,Government,51-200,0.51,funding_round,26,False,1.0,0.5848,1,0
ACC-003806,"Brown, Gonzalez and Castro",Retail,5000+,0.072,tech_refresh,6,False,1.0,0.7351,0,0
ACC-003807,Yang LLC,Healthcare,1001-5000,0.711,compliance_mandate,5,True,1.0,0.946,1,1
ACC-003808,"Lester, Miller and Thornton",Government,201-1000,0.619,none,49,False,1.0,0.9002,1,0
ACC-003809,Fletcher-Holden,Real Estate,1-50,0.758,none,34,False,1.0,0.626,1,1
ACC-003810,Nguyen-Coleman,Technology,1-50,0.468,none,14,True,1.0,0.6559,0,0
ACC-003811,Hill-Lindsey,Insurance,1-50,0.85,none,11,False,0.0,0.6521,0,1
ACC-003812,"Rice, Brown and Gonzalez",Healthcare,1-50,0.643,none,31,True,1.0,0.8551,1,0
ACC-003813,Martinez-Hancock,Government,1001-5000,0.568,compliance_mandate,77,True,1.0,0.8779,1,0
ACC-003814,"White, Glenn and Roberts",Real Estate,1-50,0.765,none,8,False,1.0,0.7141,1,1
ACC-003815,Kim-Byrd,Retail,51-200,0.389,tech_refresh,70,False,0.0,0.5001,0,0
ACC-003816,"Thompson, Weaver and Campbell",Technology,1-50,0.707,none,186,False,1.0,0.6534,1,1
ACC-003817,"Alvarez, Wright and Black",Technology,201-1000,0.488,none,85,False,1.0,0.7196,0,0
ACC-003818,Jackson LLC,Real Estate,51-200,0.666,leadership_change,55,True,1.0,0.8381,1,1
ACC-003819,Walsh-Jones,Insurance,201-1000,0.863,none,1,False,1.0,0.6454,1,1
ACC-003820,"Mcmillan, Sparks and Li",Technology,1-50,0.512,leadership_change,26,True,1.0,0.522,1,0
ACC-003821,Wells-Turner,Retail,1-50,0.361,tech_refresh,7,True,1.0,0.8528,0,0
ACC-003822,Miller Ltd,Real Estate,1-50,0.851,none,16,False,1.0,0.8893,1,1
ACC-003823,Fields-Steele,Technology,51-200,0.473,none,2,False,1.0,0.7027,0,0
ACC-003824,"Hicks, Cunningham and Burke",Healthcare,51-200,0.723,none,83,True,1.0,0.6639,1,1
ACC-003825,Simon-Watts,Technology,51-200,0.621,leadership_change,251,False,1.0,0.7705,1,0
ACC-003826,Williams-Wilson,Healthcare,1-50,0.634,compliance_mandate,42,False,1.0,0.8025,1,0
ACC-003827,Gibson Inc,Government,1-50,0.686,tech_refresh,12,False,1.0,0.8498,1,1
ACC-003828,Rivas-Foster,Healthcare,51-200,0.829,none,30,False,1.0,0.7551,1,1
ACC-003829,Robles-Malone,Technology,201-1000,0.651,tech_refresh,10,False,1.0,0.605,1,1
ACC-003830,Smith and Sons,Government,1001-5000,0.504,none,17,True,0.0,0.2479,0,0
ACC-003831,Dudley PLC,Insurance,1-50,0.724,compliance_mandate,8,False,1.0,0.6484,1,1
ACC-003832,Jones-Clark,Legal,1-50,0.846,none,46,False,0.0,0.5311,0,1
ACC-003833,Flores-Padilla,Insurance,1-50,0.7,compliance_mandate,22,True,1.0,0.5469,1,1
ACC-003834,"Morgan, Meyer and Hodge",Real Estate,201-1000,0.914,none,26,False,1.0,0.872,1,1
ACC-003835,Solis-Morris,Financial Services,51-200,1.0,none,39,False,1.0,0.8381,1,1
ACC-003836,James-Ware,Manufacturing,1-50,0.541,none,66,False,0.0,0.516,0,0
ACC-003837,Stevens-Wells,Manufacturing,1001-5000,0.44,compliance_mandate,2,False,0.0,0.5533,0,0
ACC-003838,"Brewer, Boyd and Wong",Technology,51-200,0.34,funding_round,39,False,1.0,0.8704,0,0
ACC-003839,Lynch-Brooks,Retail,51-200,0.439,none,19,False,1.0,0.6578,0,0
ACC-003840,Rogers-Barnett,Government,201-1000,0.616,none,59,True,1.0,0.6386,1,0
ACC-003841,"Carroll, Mcmillan and Durham",Manufacturing,5000+,0.526,compliance_mandate,56,False,1.0,0.5826,1,0
ACC-003842,Boyd LLC,Technology,1001-5000,0.615,compliance_mandate,11,False,1.0,0.6606,1,0
ACC-003843,Petty-Cochran,Technology,51-200,0.626,none,11,False,0.0,0.2912,0,0
ACC-003844,Compton-Lee,Technology,1-50,0.754,funding_round,32,False,1.0,0.8042,1,1
ACC-003845,"Landry, Barker and Wise",Real Estate,1-50,0.761,compliance_mandate,8,True,1.0,0.9082,1,1
ACC-003846,"Kennedy, King and Soto",Healthcare,1-50,0.729,leadership_change,48,False,1.0,0.5191,1,1
ACC-003847,Browning Ltd,Financial Services,1001-5000,0.557,none,21,False,1.0,0.5807,1,0
ACC-003848,Trujillo-Alvarado,Financial Services,51-200,0.775,none,37,False,1.0,0.758,1,1
ACC-003849,Riley-Robinson,Technology,5000+,0.596,none,22,False,1.0,0.5122,1,0
ACC-003850,"Carey, Goodman and Pruitt",Retail,1-50,0.46,none,5,False,1.0,0.8128,0,0
ACC-003851,"Williams, Tran and Wallace",Manufacturing,201-1000,0.391,none,25,False,1.0,0.3797,0,0
ACC-003852,Williams Group,Real Estate,1-50,0.783,none,2,False,1.0,0.3037,1,1
ACC-003853,Jacobs Group,Healthcare,1001-5000,0.438,funding_round,21,False,0.0,0.856,0,0
ACC-003854,Williamson Ltd,Healthcare,1-50,0.604,none,39,False,1.0,0.5386,1,0
ACC-003855,"Bailey, Morgan and Moss",Technology,51-200,0.621,leadership_change,149,False,1.0,0.6745,1,0
ACC-003856,Tate and Sons,Healthcare,51-200,0.597,leadership_change,20,False,1.0,0.9177,1,0
ACC-003857,Gutierrez and Sons,Insurance,5000+,0.88,none,43,False,1.0,0.7454,1,1
ACC-003858,Thompson-Roberts,Retail,1-50,0.328,tech_refresh,3,False,0.0,0.1039,0,0
ACC-003859,"Jennings, Wright and Patterson",Manufacturing,1001-5000,0.318,none,14,False,1.0,0.7888,0,0
ACC-003860,"Miller, Church and Robinson",Healthcare,1-50,0.652,none,1,False,1.0,0.7175,1,1
ACC-003861,Vang PLC,Technology,1-50,0.51,leadership_change,32,True,0.0,,0,0
ACC-003862,Hernandez Inc,Healthcare,201-1000,0.673,none,0,False,1.0,0.9283,1,1
ACC-003863,"Myers, Ortiz and Marshall",Manufacturing,51-200,0.389,compliance_mandate,46,False,0.0,0.6005,0,0
ACC-003864,Johnson and Sons,Healthcare,1-50,0.88,compliance_mandate,16,False,1.0,0.4347,1,1
ACC-003865,"Carter, Sanchez and Garcia",Retail,1-50,0.23,leadership_change,195,False,0.0,0.6865,0,0
ACC-003866,"Garza, Moran and Johnson",Financial Services,51-200,0.805,tech_refresh,18,False,1.0,0.4517,1,1
ACC-003867,Parker Inc,Financial Services,1-50,0.667,none,21,False,1.0,0.5943,1,1
ACC-003868,Howard-Harris,Manufacturing,1-50,0.365,funding_round,60,False,1.0,0.7439,0,0
ACC-003869,Swanson PLC,Legal,1-50,0.819,none,47,False,1.0,0.7803,1,1
ACC-003870,Morris PLC,Technology,1-50,0.715,funding_round,5,False,0.0,0.2338,0,1
ACC-003871,"Odonnell, Torres and Miller",Insurance,51-200,0.721,none,84,False,0.0,0.7421,0,1
ACC-003872,"Jacobson, Spencer and Hardin",Technology,1-50,0.83,funding_round,12,False,0.0,,0,1
ACC-003873,Reyes-Byrd,Real Estate,5000+,0.763,compliance_mandate,12,False,0.0,0.6709,0,1
ACC-003874,"Christensen, Mcdonald and Smith",Technology,201-1000,0.597,none,22,False,1.0,0.7327,1,0
ACC-003875,"Carr, Duncan and Phillips",Technology,5000+,0.437,tech_refresh,11,False,1.0,0.6987,0,0
ACC-003876,Williams-Carey,Insurance,1001-5000,0.733,funding_round,98,False,1.0,0.7301,1,1
ACC-003877,Frost Ltd,Real Estate,51-200,0.832,none,10,False,0.0,0.4499,0,1
ACC-003878,Jacobson-Mills,Legal,1-50,0.707,none,0,True,1.0,0.6702,1,1
ACC-003879,"Curtis, Lucas and Lee",Financial Services,1-50,0.762,tech_refresh,30,False,1.0,0.8709,1,1
ACC-003880,Webb Group,Manufacturing,1-50,0.382,tech_refresh,13,True,1.0,0.5068,0,0
ACC-003881,Mcintyre and Sons,Technology,201-1000,0.591,none,40,False,1.0,0.4608,1,0
ACC-003882,Travis LLC,Technology,1001-5000,0.756,none,72,False,0.0,0.2733,0,1
ACC-003883,"Smith, Lee and Villarreal",Healthcare,201-1000,0.633,funding_round,48,False,1.0,0.8144,1,0
ACC-003884,Fuentes-Harris,Healthcare,201-1000,0.662,leadership_change,15,False,1.0,0.4639,1,1
ACC-003885,Long-Gonzalez,Real Estate,201-1000,0.804,none,16,False,1.0,0.7126,1,1
ACC-003886,Mccoy Group,Healthcare,51-200,0.829,none,23,True,1.0,0.8833,1,1
ACC-003887,Walker LLC,Insurance,1001-5000,0.792,none,29,True,1.0,0.7137,1,1
ACC-003888,"Hunter, Garcia and Burke",Manufacturing,51-200,0.556,funding_round,7,False,0.0,0.3425,0,0
ACC-003889,Thomas and Sons,Technology,1001-5000,0.71,none,9,False,1.0,0.6016,1,1
ACC-003890,"Esparza, Manning and Lam",Manufacturing,1001-5000,0.347,tech_refresh,25,False,0.0,0.6249,0,0
ACC-003891,"Warren, Baker and Wright",Real Estate,1-50,0.871,none,13,False,1.0,0.8465,1,1
ACC-003892,Wade-Grimes,Financial Services,1-50,0.946,funding_round,23,False,1.0,0.4934,1,1
ACC-003893,"Nguyen, Ashley and Ward",Legal,1-50,0.788,tech_refresh,31,False,1.0,0.5179,1,1
ACC-003894,Bowman Ltd,Retail,1001-5000,0.421,none,13,True,0.0,0.6391,0,0
ACC-003895,Shepard and Sons,Real Estate,201-1000,0.605,none,19,True,1.0,0.7299,1,0
ACC-003896,Cervantes PLC,Insurance,1001-5000,0.779,leadership_change,1,False,0.0,0.2404,0,1
ACC-003897,"Jackson, Lee and Graham",Retail,51-200,0.572,none,72,True,0.0,,0,0
ACC-003898,"Carey, Crawford and Cox",Government,1001-5000,0.563,none,11,False,1.0,0.6809,1,0
ACC-003899,"Coleman, Perez and Mcmahon",Technology,1-50,0.593,none,1,False,1.0,0.6571,1,0
ACC-003900,Ramos LLC,Manufacturing,51-200,0.604,funding_round,46,True,1.0,0.6717,1,0
ACC-003901,Bruce PLC,Government,1-50,0.692,leadership_change,14,False,1.0,0.6909,1,1
ACC-003902,Herrera Ltd,Healthcare,51-200,0.398,none,10,False,1.0,0.9297,0,0
ACC-003903,Blair-Rodriguez,Real Estate,1001-5000,0.928,none,46,False,0.0,0.4395,0,1
ACC-003904,"Smith, Young and Cunningham",Legal,51-200,0.69,none,118,False,1.0,0.4252,1,1
ACC-003905,"Fernandez, Davidson and Daniels",Government,201-1000,0.693,none,4,False,1.0,0.774,1,1
ACC-003906,Hernandez-Smith,Healthcare,1001-5000,0.432,leadership_change,12,False,1.0,0.8819,0,0
ACC-003907,Gonzalez-Bailey,Government,51-200,0.685,none,82,False,1.0,0.6552,1,1
