account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label
ACC-004375,Harris Group,Healthcare,51-200,0.643,compliance_mandate,9,False,0.0,,0
ACC-004376,"Fields, Hicks and Dawson",Legal,1-50,1.0,none,5,False,1.0,0.8156,1
ACC-004377,Gonzalez Inc,Retail,1-50,0.431,compliance_mandate,72,False,1.0,0.3304,0
ACC-004378,Holland Inc,Insurance,51-200,0.761,funding_round,128,False,1.0,0.6513,1
ACC-004379,"Smith, Newman and Cantu",Insurance,1-50,0.619,none,10,False,1.0,0.5631,1
ACC-004380,"Morgan, Lee and Wilson",Healthcare,1-50,0.594,leadership_change,13,False,0.0,0.5471,0
ACC-004381,Garcia-Jones,Retail,51-200,0.633,none,59,False,1.0,0.5987,1
ACC-004382,Campbell PLC,Real Estate,201-1000,0.759,none,17,False,1.0,0.779,1
ACC-004383,James Ltd,Healthcare,51-200,0.755,none,81,False,1.0,0.7466,1
ACC-004384,Beck-Williams,Retail,51-200,0.681,compliance_mandate,7,False,0.0,0.2886,0
ACC-004385,Garrett-Tran,Healthcare,201-1000,0.679,funding_round,3,False,1.0,0.5066,1
ACC-004386,Garcia LLC,Financial Services,5000+,0.723,tech_refresh,5,False,1.0,0.6398,1
ACC-004387,"Brooks, Estrada and Holt",Healthcare,1001-5000,0.624,none,34,True,0.0,0.5553,0
ACC-004388,"Mclean, Collins and Hughes",Insurance,201-1000,0.815,funding_round,1,False,0.0,0.375,0
ACC-004389,Luna-Martin,Healthcare,51-200,0.649,compliance_mandate,0,True,1.0,0.6922,1
ACC-004390,Wilson Inc,Financial Services,1-50,0.898,none,6,False,0.0,,0
ACC-004391,Reyes PLC,Retail,51-200,0.509,none,15,False,0.0,0.3493,0
ACC-004392,Lee-Norman,Real Estate,1-50,0.83,none,4,False,1.0,0.7843,1
ACC-004393,Fisher LLC,Financial Services,51-200,0.914,none,0,False,1.0,0.8019,1
ACC-004394,Kirby-Oneal,Financial Services,5000+,0.831,none,34,False,1.0,0.3682,1
ACC-004395,"Lee, Chang and Mayo",Retail,1-50,0.324,none,142,False,1.0,0.2601,0
ACC-004396,Wright-Harmon,Financial Services,51-200,0.86,funding_round,95,False,1.0,0.9085,1
ACC-004397,"Thompson, Ward and Mcknight",Manufacturing,5000+,0.381,funding_round,34,False,0.0,0.3244,0
ACC-004398,Allen-Barnes,Manufacturing,51-200,0.616,none,43,True,0.0,,0
ACC-004399,"Davis, Hernandez and Graham",Insurance,51-200,0.682,compliance_mandate,25,True,0.0,0.3502,0
ACC-004400,Wilson PLC,Retail,1-50,0.536,tech_refresh,9,True,1.0,0.3832,1
ACC-004401,"Taylor, Small and Williamson",Real Estate,201-1000,0.714,none,21,True,0.0,0.7339,0
ACC-004402,Peterson-Reynolds,Healthcare,201-1000,0.874,compliance_mandate,65,False,1.0,0.9209,1
ACC-004403,Stanton-Figueroa,Technology,5000+,0.619,compliance_mandate,18,True,1.0,0.7627,1
ACC-004404,"Mendez, Heath and Brown",Insurance,1001-5000,0.627,funding_round,62,False,1.0,0.5081,1
ACC-004405,"Green, Guerra and Garcia",Retail,201-1000,0.316,none,5,True,1.0,0.4887,0
ACC-004406,Harris LLC,Healthcare,1-50,0.698,none,65,True,1.0,0.5268,1
ACC-004407,Robertson-Palmer,Technology,1001-5000,0.716,funding_round,37,False,1.0,0.703,1
ACC-004408,Wilson LLC,Manufacturing,201-1000,0.523,none,123,False,1.0,0.6847,1
ACC-004409,Camacho PLC,Manufacturing,1-50,0.354,none,5,False,0.0,0.518,0
ACC-004410,Abbott-Mora,Government,5000+,0.713,funding_round,12,False,1.0,0.5593,1
ACC-004411,Lam-Jones,Manufacturing,51-200,0.537,leadership_change,38,True,1.0,0.871,1
ACC-004412,Jackson-Leblanc,Financial Services,1-50,0.956,none,62,False,1.0,0.8556,1
ACC-004413,"Sanchez, Jordan and Horton",Real Estate,51-200,0.788,leadership_change,6,False,1.0,0.6777,1
ACC-004414,"Morgan, Jimenez and Blankenship",Healthcare,201-1000,0.544,compliance_mandate,13,False,1.0,0.7339,1
ACC-004415,"Davis, Buckley and Stone",Technology,51-200,0.667,funding_round,14,False,1.0,0.7055,1
ACC-004416,Lindsey-Jensen,Healthcare,51-200,0.771,tech_refresh,36,False,1.0,0.6997,1
ACC-004417,Reed and Sons,Healthcare,1-50,0.674,none,84,False,1.0,0.4952,1
ACC-004418,"Cunningham, Romero and Carey",Financial Services,51-200,0.912,funding_round,6,False,1.0,0.8637,1
ACC-004419,"Doyle, May and Jimenez",Real Estate,51-200,0.686,leadership_change,20,False,1.0,0.566,1
ACC-004420,"Reynolds, Stevenson and Randall",Healthcare,51-200,0.782,leadership_change,18,False,1.0,0.8643,1
ACC-004421,Butler-Carson,Real Estate,201-1000,0.752,none,6,False,1.0,0.6996,1
ACC-004422,"Taylor, Moreno and Parsons",Insurance,5000+,0.518,none,6,False,1.0,0.2551,1
ACC-004423,Drake-Adams,Healthcare,1-50,0.602,none,15,False,1.0,0.4977,1
ACC-004424,Moore Group,Financial Services,1-50,0.966,funding_round,16,False,1.0,0.7844,1
ACC-004425,"Jackson, Smith and Rogers",Manufacturing,201-1000,0.461,tech_refresh,11,False,1.0,0.6261,0
ACC-004426,Orozco Group,Technology,51-200,0.484,none,56,False,1.0,0.795,0
ACC-004427,Thomas and Sons,Financial Services,1-50,0.73,leadership_change,14,False,0.0,0.5607,0
ACC-004428,Nelson Group,Healthcare,1-50,0.637,none,41,True,1.0,0.5279,1
ACC-004429,Quinn-Cruz,Legal,51-200,0.858,leadership_change,31,False,0.0,0.6256,0
ACC-004430,"Miller, Winters and Hood",Technology,51-200,0.51,none,7,False,1.0,0.5892,1
ACC-004431,Young LLC,Retail,51-200,0.523,none,76,False,0.0,0.5943,0
ACC-004432,Wright and Sons,Manufacturing,1-50,0.426,leadership_change,5,False,1.0,0.6265,0
ACC-004433,"Medina, Robinson and Frank",Real Estate,5000+,1.0,funding_round,76,True,0.0,,0
ACC-004434,Peterson LLC,Manufacturing,51-200,0.506,none,14,True,1.0,0.7393,1
ACC-004435,"Palmer, Beck and Ramirez",Real Estate,1-50,0.68,none,73,True,1.0,0.8693,1
ACC-004436,"Davidson, Chapman and Taylor",Financial Services,1001-5000,0.8,compliance_mandate,24,True,1.0,0.8093,1
ACC-004437,"Russell, Pena and Taylor",Retail,51-200,0.499,compliance_mandate,22,False,1.0,0.7498,0
ACC-004438,Blackwell Inc,Real Estate,1-50,0.78,none,57,True,1.0,0.5881,1
ACC-004439,Rivas-Solis,Government,201-1000,0.515,tech_refresh,2,False,1.0,0.7726,1
ACC-004440,Nguyen-Hughes,Technology,201-1000,0.545,leadership_change,16,True,1.0,0.5525,1
ACC-004441,Serrano-Solomon,Government,51-200,0.525,none,1,False,1.0,0.4745,1
ACC-004442,Thomas-Randall,Manufacturing,51-200,0.578,none,6,False,1.0,0.7844,1
ACC-004443,Hayes Group,Financial Services,1001-5000,1.0,tech_refresh,4,True,1.0,0.6869,1
ACC-004444,Thomas Inc,Technology,201-1000,0.506,tech_refresh,36,False,1.0,0.6789,1
ACC-004445,Walter-Greer,Financial Services,51-200,0.973,none,34,False,1.0,0.7854,1
ACC-004446,Chavez Group,Technology,1001-5000,0.362,leadership_change,13,True,1.0,0.3959,0
ACC-004447,Sanchez and Sons,Legal,1-50,0.872,none,0,False,0.0,0.4907,0
ACC-004448,Barrera Ltd,Real Estate,51-200,0.62,compliance_mandate,9,True,1.0,0.7531,1
ACC-004449,"Blair, Shaw and Pope",Legal,1-50,1.0,none,10,False,1.0,0.4868,1
ACC-004450,Martin LLC,Retail,51-200,0.216,leadership_change,41,False,1.0,0.289,0
ACC-004451,Hart Group,Insurance,51-200,0.716,none,42,True,1.0,0.6516,1
ACC-004452,"Yang, Fox and Mccarthy",Healthcare,51-200,0.656,none,23,False,0.0,0.3995,0
ACC-004453,Christian LLC,Legal,51-200,0.898,compliance_mandate,71,True,1.0,0.7026,1
ACC-004454,"Smith, Pierce and Smith",Insurance,51-200,0.706,leadership_change,0,False,1.0,0.8176,1
ACC-004455,Stephens and Sons,Manufacturing,1-50,0.514,none,104,False,0.0,0.537,0
ACC-004456,"Perez, Anderson and Allen",Financial Services,201-1000,0.803,funding_round,13,True,1.0,0.9183,1
ACC-004457,Fowler-Parks,Healthcare,1-50,0.779,leadership_change,54,True,1.0,0.7868,1
ACC-004458,Smith PLC,Manufacturing,1001-5000,0.536,none,27,True,1.0,0.8044,1
ACC-004459,Ramirez Group,Financial Services,5000+,0.837,compliance_mandate,19,True,1.0,0.5309,1
ACC-004460,Hart-Kidd,Healthcare,5000+,0.614,none,166,True,1.0,0.7518,1
ACC-004461,Hernandez PLC,Real Estate,1-50,0.744,compliance_mandate,8,True,1.0,0.6509,1
ACC-004462,Sherman-Wilson,Healthcare,201-1000,0.62,funding_round,5,False,1.0,0.8223,1
ACC-004463,Carter-Kelly,Insurance,51-200,0.421,leadership_change,3,True,1.0,0.8748,0
ACC-004464,"Fisher, Davis and Williams",Financial Services,201-1000,0.871,leadership_change,23,False,1.0,0.7504,1
ACC-004465,Lopez-Bennett,Real Estate,5000+,0.804,none,23,True,1.0,0.7903,1
ACC-004466,Johnson Inc,Insurance,51-200,0.882,leadership_change,22,True,0.0,0.6331,0
ACC-004467,Bell LLC,Financial Services,1001-5000,0.765,none,19,True,1.0,0.5166,1
ACC-004468,Williams LLC,Insurance,1-50,0.661,none,4,True,1.0,0.6165,1
ACC-004469,Lane LLC,Insurance,51-200,0.938,none,94,False,1.0,0.8912,1
ACC-004470,"Knight, Johnson and Jackson",Healthcare,1-50,0.573,none,11,False,1.0,0.6178,1
ACC-004471,Ward Inc,Retail,1-50,0.289,none,2,False,1.0,0.3345,0
ACC-004472,"Shepard, Thompson and Green",Healthcare,1-50,0.674,none,76,False,1.0,0.7788,1
ACC-004473,Cooper-Swanson,Healthcare,1-50,0.52,none,29,False,0.0,0.1482,0
ACC-004474,"Ramirez, Smith and Curry",Government,51-200,0.515,none,17,True,1.0,0.5592,1
ACC-004475,"Santos, Murray and Rogers",Retail,1001-5000,0.068,none,19,False,0.0,0.3532,0
ACC-004476,"Montoya, Bowen and Hayes",Insurance,201-1000,0.76,funding_round,24,False,1.0,0.3065,1
ACC-004477,Gomez LLC,Government,1-50,0.708,leadership_change,6,False,1.0,0.765,1
ACC-004478,Roach-Wood,Government,1-50,0.743,none,23,False,0.0,0.5728,0
ACC-004479,Smith Group,Legal,201-1000,1.0,tech_refresh,5,False,1.0,0.8618,1
ACC-004480,Ortiz PLC,Legal,1-50,0.897,tech_refresh,16,False,0.0,0.1642,0
ACC-004481,Perez-Ferguson,Insurance,1001-5000,0.717,leadership_change,69,False,1.0,0.4273,1
ACC-004482,Gonzales-Miller,Retail,1-50,0.589,leadership_change,88,False,1.0,0.8243,1
ACC-004483,Smith Inc,Financial Services,201-1000,0.893,tech_refresh,17,False,1.0,0.8463,1
ACC-004484,Snyder-Curry,Technology,1-50,0.631,compliance_mandate,4,False,1.0,0.7467,1
ACC-004485,"Diaz, Pierce and Anderson",Legal,1-50,0.913,none,4,False,1.0,0.7495,1
ACC-004486,Glover PLC,Real Estate,51-200,0.945,none,12,False,1.0,0.6513,1
ACC-004487,"Burnett, Curtis and Lopez",Real Estate,1-50,0.66,none,0,True,1.0,0.5876,1
ACC-004488,Estrada and Sons,Government,1-50,0.874,leadership_change,0,False,0.0,0.8253,0
ACC-004489,Dennis-Hall,Manufacturing,1-50,0.593,tech_refresh,18,True,1.0,0.6592,1
ACC-004490,Hartman LLC,Manufacturing,1001-5000,0.531,leadership_change,11,False,0.0,,0
ACC-004491,Smith-Clark,Government,51-200,0.499,none,4,True,1.0,0.7862,0
ACC-004492,Hill LLC,Legal,1-50,0.78,none,46,True,0.0,0.7596,0
ACC-004493,Carroll-Lopez,Real Estate,1-50,0.677,none,65,False,1.0,0.8583,1
ACC-004494,Cummings Ltd,Retail,1-50,0.448,funding_round,0,True,1.0,0.8473,0
ACC-004495,Ewing Group,Manufacturing,51-200,0.537,none,6,False,0.0,,0
ACC-004496,"Thompson, Pratt and Mcdonald",Government,1001-5000,0.732,none,73,False,0.0,,0
ACC-004497,Hardy PLC,Financial Services,1001-5000,0.84,none,25,False,1.0,0.7364,1
ACC-004498,Martinez-Harris,Government,201-1000,0.52,none,57,False,1.0,0.4905,1
ACC-004499,Kelley Ltd,Healthcare,51-200,0.849,none,11,False,1.0,0.6266,1
ACC-004500,Jones-Spencer,Technology,1-50,0.397,leadership_change,20,True,1.0,0.4563,0
ACC-004501,Simpson Ltd,Healthcare,1-50,0.665,none,24,True,1.0,0.6237,1
ACC-004502,Lloyd-Thomas,Legal,5000+,0.828,none,9,True,1.0,0.9216,1
ACC-004503,Duncan-Baker,Manufacturing,1001-5000,0.328,funding_round,13,True,1.0,0.5959,0
ACC-004504,Mccann-Santos,Real Estate,1-50,0.709,funding_round,46,True,0.0,0.7747,0
ACC-004505,Crane Inc,Government,1-50,0.638,tech_refresh,14,False,1.0,0.4783,1
ACC-004506,Cooley-Hunter,Manufacturing,201-1000,0.367,compliance_mandate,29,False,1.0,0.4969,0
ACC-004507,"Stokes, Cobb and King",Legal,1-50,0.976,none,58,False,1.0,0.7338,1
ACC-004508,"Harrison, Johnson and Hernandez",Financial Services,201-1000,1.0,compliance_mandate,6,True,1.0,0.6476,1
ACC-004509,Reynolds-Reyes,Financial Services,1-50,0.811,funding_round,17,True,1.0,0.8497,1
ACC-004510,Elliott-Clayton,Insurance,1-50,0.857,compliance_mandate,12,False,1.0,0.7527,1
ACC-004511,"Miles, Ramirez and Espinoza",Insurance,5000+,0.749,none,0,False,1.0,0.7452,1
ACC-004512,"Chavez, Clark and Freeman",Healthcare,1001-5000,0.699,none,33,False,0.0,0.5085,0
ACC-004513,"Gates, Jones and Cook",Legal,1-50,0.929,leadership_change,17,False,1.0,0.7698,1
ACC-004514,Miller and Sons,Manufacturing,5000+,0.346,none,18,True,1.0,0.7237,0
ACC-004515,"Lewis, Garcia and Parker",Healthcare,51-200,0.815,funding_round,15,True,1.0,0.8125,1
ACC-004516,Johnson-Wilson,Real Estate,51-200,0.916,none,32,False,1.0,0.8562,1
ACC-004517,Morton Ltd,Government,201-1000,0.632,none,14,False,0.0,0.7522,0
ACC-004518,Lawson-Lindsey,Real Estate,51-200,0.806,none,3,False,1.0,0.5469,1
ACC-004519,"Edwards, Stephens and Mcintosh",Legal,201-1000,1.0,none,5,False,1.0,0.7965,1
ACC-004520,Marquez and Sons,Technology,51-200,0.41,none,29,False,1.0,0.7839,0
ACC-004521,Conner-Kim,Technology,1001-5000,0.631,none,35,False,1.0,0.3764,1
ACC-004522,"Turner, Mason and Rodriguez",Real Estate,51-200,0.643,none,17,False,1.0,0.6697,1
ACC-004523,Young-Christensen,Legal,51-200,0.943,none,15,False,1.0,0.6576,1
ACC-004524,"Russell, Fitzgerald and Jones",Insurance,1001-5000,0.887,none,4,False,1.0,0.5472,1
ACC-004525,"Wagner, Hogan and Byrd",Government,51-200,0.771,none,50,False,1.0,0.5835,1
ACC-004526,Parks-Horne,Technology,1001-5000,0.535,leadership_change,49,False,1.0,0.7851,1
ACC-004527,Charles-Newman,Manufacturing,1001-5000,0.466,none,62,False,0.0,,0
ACC-004528,Willis-Roberson,Real Estate,51-200,0.686,none,46,False,1.0,0.6947,1
ACC-004529,"Carter, Webb and Robbins",Manufacturing,1-50,0.472,none,17,False,1.0,0.7668,0
ACC-004530,Booth PLC,Healthcare,1-50,0.501,none,85,False,1.0,0.6767,1
ACC-004531,Stout-Porter,Healthcare,201-1000,0.539,none,29,False,0.0,,0
ACC-004532,"Patterson, Hall and Best",Retail,201-1000,0.318,none,2,False,1.0,0.6172,0
ACC-004533,Moore PLC,Retail,51-200,0.275,none,35,False,1.0,0.6535,0
ACC-004534,"Stout, Bishop and Brooks",Manufacturing,51-200,0.478,none,37,True,0.0,0.6909,0
ACC-004535,"Lee, James and Barton",Financial Services,1-50,0.691,compliance_mandate,9,False,0.0,0.2755,0
ACC-004536,"Hopkins, Thompson and Stokes",Retail,1-50,0.407,none,0,False,0.0,0.6558,0
ACC-004537,Alvarez-Hines,Insurance,1001-5000,0.699,none,73,True,1.0,0.3548,1
ACC-004538,White-Herring,Retail,1-50,0.18,leadership_change,21,False,0.0,,0
ACC-004539,Brown-Green,Healthcare,1-50,0.66,compliance_mandate,9,False,1.0,0.5716,1
ACC-004540,Jackson LLC,Financial Services,5000+,0.796,none,1,True,0.0,0.3115,0
ACC-004541,"Monroe, Myers and Johnson",Healthcare,201-1000,0.399,none,9,False,0.0,0.5145,0
ACC-004542,Miles-Duncan,Insurance,51-200,0.973,compliance_mandate,53,False,1.0,0.9051,1
ACC-004543,Curry Inc,Real Estate,201-1000,1.0,none,209,False,1.0,0.8894,1
ACC-004544,"Morris, Turner and Sanchez",Government,1-50,0.584,leadership_change,2,False,0.0,0.4328,0
ACC-004545,Lynch LLC,Technology,5000+,0.677,funding_round,6,False,0.0,0.2209,0
ACC-004546,"Munoz, Gomez and Hamilton",Financial Services,1001-5000,0.904,tech_refresh,5,False,1.0,0.853,1
ACC-004547,Montgomery-Porter,Healthcare,5000+,0.696,compliance_mandate,34,False,1.0,0.7718,1
ACC-004548,"Cross, Anderson and Alvarez",Financial Services,1-50,0.868,leadership_change,1,True,1.0,0.8956,1
ACC-004549,Mckay-Brown,Healthcare,1-50,0.731,tech_refresh,15,False,1.0,0.4991,1
ACC-004550,Diaz LLC,Real Estate,201-1000,0.565,funding_round,37,False,1.0,0.5201,1
ACC-004551,"Reed, Walsh and Carter",Insurance,201-1000,0.796,none,12,False,1.0,0.4122,1
ACC-004552,Carson Ltd,Government,5000+,0.809,none,4,True,1.0,0.5809,1
ACC-004553,"Smith, Evans and Boone",Government,51-200,0.77,leadership_change,32,True,1.0,0.7334,1
ACC-004554,Ortiz-Gutierrez,Technology,201-1000,0.486,none,84,False,1.0,0.7315,0
ACC-004555,Rodriguez-Monroe,Government,51-200,0.681,none,6,False,1.0,0.8832,1
ACC-004556,Johnson Ltd,Real Estate,51-200,0.701,none,4,False,0.0,,0
ACC-004557,Bentley-Young,Manufacturing,201-1000,0.622,leadership_change,62,False,1.0,0.7952,1
ACC-004558,"Tucker, Diaz and Dougherty",Technology,51-200,0.515,funding_round,4,True,1.0,0.7003,1
ACC-004559,"Juarez, Hernandez and Hardin",Manufacturing,1-50,0.48,none,105,False,0.0,0.6364,0
ACC-004560,"Smith, Manning and Williams",Retail,1-50,0.651,funding_round,12,False,1.0,0.7996,1
ACC-004561,Love PLC,Retail,1-50,0.351,tech_refresh,54,False,0.0,0.6293,0
ACC-004562,Black Ltd,Legal,1001-5000,0.873,none,89,False,1.0,0.759,1
ACC-004563,Rose Ltd,Real Estate,51-200,0.747,none,1,False,1.0,0.8941,1
ACC-004564,Gonzalez LLC,Government,1-50,0.545,tech_refresh,33,False,0.0,0.3587,0
ACC-004565,Phillips Group,Technology,1-50,0.708,leadership_change,20,False,1.0,0.7237,1
ACC-004566,Conner-Howard,Retail,51-200,0.185,funding_round,1,False,1.0,0.4191,0
ACC-004567,"Myers, Baker and Davenport",Insurance,51-200,0.847,none,24,False,1.0,0.8951,1
ACC-004568,Carter-Miller,Real Estate,201-1000,0.793,tech_refresh,35,True,1.0,0.9124,1
ACC-004569,"Stark, Zimmerman and Herrera",Insurance,1-50,0.978,none,26,False,1.0,0.7477,1
ACC-004570,Gomez-Wilson,Healthcare,51-200,0.798,tech_refresh,42,True,0.0,0.6355,0
ACC-004571,Santiago-Galloway,Insurance,1-50,0.674,none,15,False,1.0,0.8036,1
ACC-004572,"Peters, Foster and Roach",Healthcare,1001-5000,0.405,leadership_change,4,False,1.0,0.4215,0
ACC-004573,Davis-Olson,Retail,51-200,0.471,none,10,False,1.0,0.5603,0
ACC-004574,Berry-Jenkins,Financial Services,51-200,0.8,none,50,False,1.0,0.6239,1
ACC-004575,Bailey Ltd,Manufacturing,51-200,0.548,tech_refresh,28,False,1.0,0.6708,1
ACC-004576,"Bates, Chandler and Miller",Manufacturing,1001-5000,0.452,leadership_change,39,False,0.0,0.0989,0
ACC-004577,"Robles, Cortez and Reid",Real Estate,51-200,0.862,none,13,False,1.0,0.4057,1
ACC-004578,Franklin-Woods,Government,51-200,0.637,none,20,False,0.0,0.3106,0
ACC-004579,Williams-Potter,Retail,51-200,0.51,none,23,False,0.0,0.3375,0
ACC-004580,Stewart Inc,Government,201-1000,0.807,tech_refresh,4,False,1.0,0.5436,1
ACC-004581,Travis-Holland,Legal,1-50,0.691,none,1,False,1.0,0.6641,1
ACC-004582,"Smith, Welch and Mitchell",Healthcare,51-200,0.644,compliance_mandate,26,False,1.0,0.5508,1
ACC-004583,Andersen-Smith,Real Estate,51-200,0.924,none,15,False,0.0,,0
ACC-004584,"Fox, Hoffman and Fisher",Technology,201-1000,0.651,none,92,False,1.0,0.6647,1
ACC-004585,Nelson LLC,Financial Services,1-50,0.967,none,75,True,0.0,0.687,0
ACC-004586,Farrell-Barrett,Legal,5000+,0.994,none,93,False,1.0,0.7685,1
ACC-004587,"Larsen, Anderson and Martin",Legal,51-200,0.922,none,35,True,1.0,0.8389,1
ACC-004588,"Norman, Pearson and Sutton",Financial Services,1-50,0.576,none,12,True,1.0,0.8478,1
ACC-004589,Cummings-Moreno,Legal,1-50,0.839,none,4,False,1.0,0.5653,1
ACC-004590,Gonzalez-Webb,Real Estate,51-200,0.93,leadership_change,55,False,1.0,0.7566,1
ACC-004591,Huang-Fletcher,Financial Services,1-50,0.85,none,2,False,1.0,0.7685,1
ACC-004592,Thompson Inc,Healthcare,201-1000,0.421,compliance_mandate,17,False,1.0,0.4175,0
ACC-004593,Prince Group,Manufacturing,51-200,0.622,none,60,False,1.0,0.5254,1
ACC-004594,Brown Ltd,Real Estate,1001-5000,0.642,leadership_change,27,True,1.0,0.7933,1
ACC-004595,Sandoval Group,Real Estate,51-200,0.8,tech_refresh,9,True,0.0,,0
ACC-004596,Alvarado-Davis,Technology,201-1000,0.499,funding_round,2,True,1.0,0.4825,0
ACC-004597,"West, Doyle and James",Financial Services,1001-5000,0.734,none,8,False,0.0,0.5485,0
ACC-004598,"Roberts, Mayer and Moreno",Technology,1-50,0.492,none,29,False,1.0,0.4227,0
ACC-004599,"Preston, Keith and Kent",Financial Services,51-200,0.939,compliance_mandate,16,False,1.0,0.5858,1
ACC-004600,"Salazar, Brown and Coleman",Insurance,1-50,0.565,leadership_change,8,False,1.0,0.8466,1
ACC-004601,Hernandez Group,Legal,1-50,0.956,none,2,False,0.0,,0
ACC-004602,Hammond-Hurst,Legal,51-200,0.996,leadership_change,78,True,1.0,0.8882,1
ACC-004603,"Bridges, Wiggins and Patterson",Financial Services,1-50,0.848,none,26,False,1.0,0.9317,1
ACC-004604,Trujillo Group,Financial Services,51-200,0.859,none,19,False,0.0,0.52,0
ACC-004605,"Morales, Sharp and Washington",Real Estate,201-1000,0.803,none,27,False,1.0,0.7145,1
ACC-004606,"Hughes, Smith and Thornton",Healthcare,201-1000,0.621,tech_refresh,136,False,1.0,0.6317,1
ACC-004607,Navarro LLC,Healthcare,1-50,0.864,none,15,False,1.0,0.6056,1
ACC-004608,Rose Ltd,Manufacturing,1001-5000,0.496,none,35,False,0.0,0.5233,0
ACC-004609,Murphy-Phillips,Financial Services,51-200,0.754,none,9,False,0.0,0.4485,0
ACC-004610,Warner Ltd,Manufacturing,1001-5000,0.3,none,15,False,1.0,0.0751,0
ACC-004611,"Goodwin, Aguilar and Howell",Retail,51-200,0.457,leadership_change,63,False,1.0,0.7783,0
ACC-004612,Snyder LLC,Healthcare,201-1000,0.688,compliance_mandate,31,False,1.0,0.5613,1
ACC-004613,Garcia PLC,Technology,5000+,0.678,tech_refresh,29,False,1.0,0.7009,1
ACC-004614,Moore-Anderson,Healthcare,201-1000,0.427,none,14,True,1.0,0.7158,0
ACC-004615,Taylor-Cruz,Financial Services,51-200,0.757,none,42,True,1.0,0.6884,1
ACC-004616,Marsh Group,Retail,51-200,0.304,leadership_change,106,False,0.0,0.567,0
ACC-004617,"Wells, Jones and Rocha",Government,51-200,0.646,none,120,False,1.0,0.7157,1
ACC-004618,"White, Flores and Daugherty",Real Estate,51-200,0.57,funding_round,30,False,1.0,0.8426,1
ACC-004619,Perez Ltd,Healthcare,51-200,0.672,leadership_change,26,False,0.0,0.5106,0
ACC-004620,Blake and Sons,Technology,201-1000,0.584,none,21,False,0.0,0.4049,0
ACC-004621,"Alexander, Oconnor and Davis",Legal,201-1000,0.934,leadership_change,17,False,1.0,0.6886,1
ACC-004622,Green PLC,Healthcare,51-200,0.513,leadership_change,21,False,1.0,0.7028,1
ACC-004623,Solomon and Sons,Insurance,1-50,0.921,none,29,False,1.0,0.7388,1
ACC-004624,"Young, Mccullough and Medina",Manufacturing,5000+,0.397,funding_round,7,False,0.0,0.1018,0
ACC-004625,"Gibson, Weber and Fisher",Technology,1-50,0.377,none,3,False,0.0,0.7361,0
ACC-004626,Gray-Flores,Legal,1001-5000,0.846,tech_refresh,11,False,1.0,0.3326,1
ACC-004627,Jones-Martin,Insurance,51-200,0.542,none,26,False,1.0,0.6169,1
ACC-004628,Simon Group,Retail,201-1000,0.498,none,63,False,1.0,0.7476,0
ACC-004629,"Silva, Goodman and Rivera",Retail,1-50,0.571,none,3,False,1.0,0.5856,1
ACC-004630,Burgess PLC,Retail,5000+,0.167,none,51,False,0.0,0.5636,0
ACC-004631,Armstrong PLC,Government,1-50,0.442,funding_round,1,False,0.0,0.526,0
ACC-004632,Powers-Jones,Real Estate,1001-5000,0.75,funding_round,60,True,1.0,0.8899,1
ACC-004633,Walker Inc,Legal,1-50,0.865,leadership_change,51,False,0.0,0.2685,0
ACC-004634,Mcbride-Davis,Financial Services,1-50,1.0,none,153,False,0.0,,0
ACC-004635,Potts-Ochoa,Government,51-200,0.716,none,5,True,1.0,0.8185,1
ACC-004636,Patterson-Rocha,Financial Services,51-200,0.81,leadership_change,22,False,0.0,0.4218,0
ACC-004637,Hopkins Group,Healthcare,1-50,0.644,none,4,False,0.0,0.7042,0
ACC-004638,Lopez-Stephens,Real Estate,201-1000,0.678,none,14,True,1.0,0.6886,1
ACC-004639,Bautista LLC,Real Estate,5000+,0.822,none,17,False,1.0,0.9344,1
ACC-004640,Wright Inc,Technology,1-50,0.439,none,73,False,1.0,0.7041,0
ACC-004641,"Sanchez, Williams and Weeks",Government,201-1000,0.497,none,2,False,1.0,0.6367,0
ACC-004642,Dean LLC,Manufacturing,1001-5000,0.469,compliance_mandate,54,False,1.0,0.8318,0
ACC-004643,Walton-Williams,Retail,1-50,0.464,tech_refresh,25,False,1.0,0.8013,0
ACC-004644,Stephenson-Briggs,Retail,1-50,0.389,funding_round,71,False,1.0,0.7957,0
ACC-004645,"Simpson, Lopez and Christian",Insurance,51-200,0.651,tech_refresh,56,False,1.0,0.8078,1
ACC-004646,"Herrera, Rivas and Johnson",Technology,51-200,0.934,tech_refresh,34,False,1.0,0.8255,1
ACC-004647,"Cobb, Miller and Rivera",Insurance,1001-5000,0.815,none,53,False,1.0,0.7006,1
ACC-004648,Wheeler Group,Legal,51-200,0.923,none,23,False,1.0,0.7349,1
ACC-004649,Maldonado-Williams,Manufacturing,51-200,0.389,none,67,True,1.0,0.4188,0
ACC-004650,Lopez and Sons,Healthcare,201-1000,0.578,funding_round,2,True,0.0,,0
ACC-004651,Tucker-Johnson,Manufacturing,1-50,0.326,tech_refresh,143,False,1.0,0.8756,0
ACC-004652,"Watts, Roberts and Santiago",Manufacturing,1-50,0.459,funding_round,90,False,0.0,0.3484,0
ACC-004653,Cruz and Sons,Retail,51-200,0.303,none,32,False,1.0,0.2661,0
