event_id,contact_id,event_type,intent_label,days_ago
EVT-00043806,CON-0010962,meeting,neutral,5
EVT-00043807,CON-0010962,email_open,hot,6
EVT-00043808,CON-0010963,email_reply,hot,69
EVT-00043809,CON-0010963,content_download,cold,2
EVT-00043810,CON-0010963,content_download,cold,42
EVT-00043811,CON-0010963,meeting,hot,14
EVT-00043812,CON-0010963,content_download,hot,7
EVT-00043813,CON-0010963,email_open,warm,14
EVT-00043814,CON-0010963,meeting,hot,9
EVT-00043815,CON-0010963,email_reply,cold,19
EVT-00043816,CON-0010964,email_reply,warm,17
EVT-00043817,CON-0010964,content_download,warm,1
EVT-00043818,CON-0010964,content_download,neutral,7
EVT-00043819,CON-0010964,meeting,hot,89
EVT-00043820,CON-0010964,email_reply,neutral,45
EVT-00043821,CON-0010965,email_open,warm,3
EVT-00043822,CON-0010965,content_download,hot,22
EVT-00043823,CON-0010966,content_download,hot,14
EVT-00043824,CON-0010966,email_open,hot,6
EVT-00043825,CON-0010966,email_open,warm,20
EVT-00043826,CON-0010967,email_open,hot,18
EVT-00043827,CON-0010967,email_reply,warm,24
EVT-00043828,CON-0010967,email_open,hot,2
EVT-00043829,CON-0010967,email_reply,cold,6
EVT-00043830,CON-0010967,email_open,cold,16
EVT-00043831,CON-0010967,email_open,warm,63
EVT-00043832,CON-0010968,email_reply,cold,8
EVT-00043833,CON-0010968,email_open,cold,10
EVT-00043834,CON-0010968,email_open,cold,8
EVT-00043835,CON-0010968,email_open,hot,7
EVT-00043836,CON-0010968,email_reply,hot,34
EVT-00043837,CON-0010969,content_download,warm,12
EVT-00043838,CON-0010969,email_reply,neutral,32
EVT-00043839,CON-0010969,meeting,neutral,17
EVT-00043840,CON-0010969,meeting,cold,7
EVT-00043841,CON-0010969,email_open,neutral,34
EVT-00043842,CON-0010970,email_reply,warm,7
EVT-00043843,CON-0010970,email_open,cold,4
EVT-00043844,CON-0010970,email_reply,warm,14
EVT-00043845,CON-0010970,meeting,warm,57
EVT-00043846,CON-0010970,email_reply,hot,0
EVT-00043847,CON-0010970,meeting,warm,32
EVT-00043848,CON-0010970,content_download,hot,1
EVT-00043849,CON-0010971,content_download,cold,4
EVT-00043850,CON-0010971,content_download,hot,6
EVT-00043851,CON-0010971,content_download,warm,16
EVT-00043852,CON-0010971,email_open,neutral,17
EVT-00043853,CON-0010971,email_open,neutral,31
EVT-00043854,CON-0010971,content_download,warm,15
EVT-00043855,CON-0010972,email_reply,hot,50
EVT-00043856,CON-0010972,content_download,warm,16
EVT-00043857,CON-0010972,content_download,warm,79
EVT-00043858,CON-0010972,email_open,hot,77
EVT-00043859,CON-0010972,email_reply,hot,38
EVT-00043860,CON-0010973,email_reply,warm,21
EVT-00043861,CON-0010973,email_reply,hot,9
EVT-00043862,CON-0010974,content_download,neutral,12
EVT-00043863,CON-0010974,meeting,warm,17
EVT-00043864,CON-0010974,meeting,neutral,1
EVT-00043865,CON-0010975,meeting,cold,19
EVT-00043866,CON-0010975,content_download,hot,74
EVT-00043867,CON-0010975,email_reply,neutral,1
EVT-00043868,CON-0010975,content_download,hot,3
EVT-00043869,CON-0010975,content_download,cold,30
EVT-00043870,CON-0010976,meeting,cold,33
EVT-00043871,CON-0010976,email_reply,cold,15
EVT-00043872,CON-0010977,content_download,hot,4
EVT-00043873,CON-0010977,meeting,warm,13
EVT-00043874,CON-0010977,email_reply,neutral,45
EVT-00043875,CON-0010978,email_reply,cold,8
EVT-00043876,CON-0010978,content_download,cold,10
EVT-00043877,CON-0010978,email_open,cold,14
EVT-00043878,CON-0010978,content_download,cold,9
EVT-00043879,CON-0010978,meeting,hot,23
EVT-00043880,CON-0010979,email_open,warm,6
EVT-00043881,CON-0010979,content_download,hot,23
EVT-00043882,CON-0010980,meeting,warm,3
EVT-00043883,CON-0010980,meeting,neutral,2
EVT-00043884,CON-0010980,content_download,neutral,30
EVT-00043885,CON-0010982,email_reply,warm,12
EVT-00043886,CON-0010982,meeting,hot,21
EVT-00043887,CON-0010982,email_reply,warm,12
EVT-00043888,CON-0010982,email_reply,hot,59
EVT-00043889,CON-0010982,meeting,hot,25
EVT-00043890,CON-0010982,email_open,hot,14
EVT-00043891,CON-0010982,email_open,hot,3
EVT-00043892,CON-0010984,content_download,warm,23
EVT-00043893,CON-0010984,email_open,warm,29
EVT-00043894,CON-0010984,meeting,neutral,31
EVT-00043895,CON-0010984,email_reply,neutral,40
EVT-00043896,CON-0010984,content_download,hot,56
EVT-00043897,CON-0010984,meeting,warm,7
EVT-00043898,CON-0010984,email_open,hot,12
EVT-00043899,CON-0010984,meeting,cold,2
EVT-00043900,CON-0010985,meeting,cold,4
EVT-00043901,CON-0010985,email_reply,hot,36
EVT-00043902,CON-0010985,meeting,hot,1
EVT-00043903,CON-0010985,meeting,hot,4
EVT-00043904,CON-0010986,meeting,hot,0
EVT-00043905,CON-0010986,meeting,neutral,1
EVT-00043906,CON-0010986,email_reply,hot,156
EVT-00043907,CON-0010986,content_download,warm,6
EVT-00043908,CON-0010987,meeting,neutral,37
EVT-00043909,CON-0010987,meeting,neutral,14
EVT-00043910,CON-0010987,content_download,warm,21
EVT-00043911,CON-0010987,email_open,warm,10
EVT-00043912,CON-0010988,email_open,warm,12
EVT-00043913,CON-0010988,content_download,cold,29
EVT-00043914,CON-0010988,meeting,hot,1
EVT-00043915,CON-0010989,email_reply,cold,7
EVT-00043916,CON-0010989,email_reply,warm,6
EVT-00043917,CON-0010989,meeting,warm,36
EVT-00043918,CON-0010990,email_open,neutral,15
EVT-00043919,CON-0010990,email_reply,hot,18
EVT-00043920,CON-0010990,email_open,hot,1
EVT-00043921,CON-0010990,email_open,warm,1
EVT-00043922,CON-0010990,meeting,hot,19
EVT-00043923,CON-0010991,meeting,warm,6
EVT-00043924,CON-0010991,email_open,neutral,4
EVT-00043925,CON-0010992,content_download,neutral,44
EVT-00043926,CON-0010992,content_download,warm,5
EVT-00043927,CON-0010992,email_reply,hot,2
EVT-00043928,CON-0010992,meeting,hot,1
EVT-00043929,CON-0010992,meeting,neutral,33
EVT-00043930,CON-0010992,email_open,neutral,23
EVT-00043931,CON-0010992,email_open,neutral,52
EVT-00043932,CON-0010993,email_open,warm,21
EVT-00043933,CON-0010993,content_download,neutral,1
EVT-00043934,CON-0010993,meeting,cold,11
EVT-00043935,CON-0010994,meeting,neutral,11
EVT-00043936,CON-0010994,meeting,cold,26
EVT-00043937,CON-0010995,email_open,hot,2
EVT-00043938,CON-0010995,email_open,warm,41
EVT-00043939,CON-0010996,email_open,warm,20
EVT-00043940,CON-0010996,meeting,hot,43
EVT-00043941,CON-0010996,meeting,hot,0
EVT-00043942,CON-0010996,content_download,warm,11
EVT-00043943,CON-0010997,content_download,neutral,26
EVT-00043944,CON-0010997,meeting,warm,73
EVT-00043945,CON-0010997,meeting,warm,68
EVT-00043946,CON-0010997,email_reply,neutral,11
EVT-00043947,CON-0010998,content_download,hot,32
EVT-00043948,CON-0010998,content_download,hot,3
EVT-00043949,CON-0010999,email_reply,neutral,18
EVT-00043950,CON-0011000,email_open,cold,40
EVT-00043951,CON-0011000,email_open,hot,50
EVT-00043952,CON-0011000,meeting,warm,6
EVT-00043953,CON-0011000,meeting,warm,65
EVT-00043954,CON-0011000,email_reply,hot,23
EVT-00043955,CON-0011000,meeting,cold,20
EVT-00043956,CON-0011001,meeting,cold,5
EVT-00043957,CON-0011001,meeting,warm,8
EVT-00043958,CON-0011001,email_open,warm,5
EVT-00043959,CON-0011001,content_download,warm,20
EVT-00043960,CON-0011001,email_open,hot,17
EVT-00043961,CON-0011002,email_open,neutral,50
EVT-00043962,CON-0011002,content_download,warm,0
EVT-00043963,CON-0011002,email_reply,hot,2
EVT-00043964,CON-0011002,email_open,neutral,38
EVT-00043965,CON-0011002,email_open,warm,53
EVT-00043966,CON-0011002,content_download,cold,20
EVT-00043967,CON-0011003,meeting,neutral,26
EVT-00043968,CON-0011003,content_download,hot,51
EVT-00043969,CON-0011003,email_open,neutral,0
EVT-00043970,CON-0011004,meeting,hot,41
EVT-00043971,CON-0011005,content_download,neutral,0
EVT-00043972,CON-0011005,email_open,warm,39
EVT-00043973,CON-0011005,email_open,warm,21
EVT-00043974,CON-0011006,content_download,neutral,0
EVT-00043975,CON-0011006,content_download,hot,3
EVT-00043976,CON-0011006,email_reply,hot,74
EVT-00043977,CON-0011006,email_reply,hot,3
EVT-00043978,CON-0011006,email_reply,hot,24
EVT-00043979,CON-0011007,email_open,hot,43
EVT-00043980,CON-0011008,email_reply,hot,11
EVT-00043981,CON-0011008,content_download,neutral,25
EVT-00043982,CON-0011008,email_reply,hot,51
EVT-00043983,CON-0011008,meeting,cold,25
EVT-00043984,CON-0011009,meeting,neutral,23
EVT-00043985,CON-0011009,meeting,cold,10
EVT-00043986,CON-0011009,email_open,hot,23
EVT-00043987,CON-0011009,email_open,hot,59
EVT-00043988,CON-0011010,content_download,hot,45
EVT-00043989,CON-0011011,meeting,hot,73
EVT-00043990,CON-0011011,email_open,warm,12
EVT-00043991,CON-0011012,email_reply,cold,1
EVT-00043992,CON-0011012,email_reply,neutral,1
EVT-00043993,CON-0011012,email_reply,cold,18
EVT-00043994,CON-0011012,email_open,hot,0
EVT-00043995,CON-0011013,content_download,neutral,56
EVT-00043996,CON-0011013,meeting,hot,4
EVT-00043997,CON-0011014,email_reply,cold,1
EVT-00043998,CON-0011014,email_reply,neutral,20
EVT-00043999,CON-0011015,email_open,neutral,37
EVT-00044000,CON-0011015,content_download,warm,21
EVT-00044001,CON-0011015,email_open,warm,18
EVT-00044002,CON-0011016,content_download,hot,3
EVT-00044003,CON-0011016,meeting,warm,8
EVT-00044004,CON-0011016,email_open,warm,22
EVT-00044005,CON-0011016,email_open,hot,9
EVT-00044006,CON-0011016,content_download,hot,57
EVT-00044007,CON-0011016,email_open,warm,9
EVT-00044008,CON-0011017,email_reply,warm,9
EVT-00044009,CON-0011017,email_open,neutral,33
EVT-00044010,CON-0011017,email_reply,hot,17
EVT-00044011,CON-0011017,email_reply,hot,40
EVT-00044012,CON-0011018,content_download,hot,13
EVT-00044013,CON-0011018,meeting,cold,9
EVT-00044014,CON-0011018,content_download,hot,83
EVT-00044015,CON-0011018,email_open,warm,1
EVT-00044016,CON-0011018,content_download,neutral,35
EVT-00044017,CON-0011019,email_open,hot,10
EVT-00044018,CON-0011019,meeting,hot,18
EVT-00044019,CON-0011019,meeting,warm,17
EVT-00044020,CON-0011020,content_download,warm,49
EVT-00044021,CON-0011020,meeting,hot,16
EVT-00044022,CON-0011020,email_reply,hot,14
EVT-00044023,CON-0011020,email_reply,neutral,32
EVT-00044024,CON-0011020,email_open,warm,53
EVT-00044025,CON-0011021,email_open,hot,26
EVT-00044026,CON-0011021,content_download,hot,3
EVT-00044027,CON-0011021,meeting,warm,3
EVT-00044028,CON-0011021,content_download,neutral,0
EVT-00044029,CON-0011021,meeting,hot,20
EVT-00044030,CON-0011022,content_download,hot,3
EVT-00044031,CON-0011022,email_open,warm,61
EVT-00044032,CON-0011022,meeting,warm,100
EVT-00044033,CON-0011022,content_download,hot,3
EVT-00044034,CON-0011022,email_open,hot,13
EVT-00044035,CON-0011022,email_open,cold,0
EVT-00044036,CON-0011023,email_reply,warm,9
EVT-00044037,CON-0011023,meeting,cold,37
EVT-00044038,CON-0011023,email_open,neutral,27
EVT-00044039,CON-0011024,email_open,warm,11
EVT-00044040,CON-0011024,email_open,hot,33
EVT-00044041,CON-0011024,email_reply,cold,4
EVT-00044042,CON-0011025,meeting,cold,10
EVT-00044043,CON-0011025,email_reply,hot,4
EVT-00044044,CON-0011025,email_open,warm,2
EVT-00044045,CON-0011025,meeting,neutral,23
EVT-00044046,CON-0011025,email_reply,cold,16
EVT-00044047,CON-0011026,content_download,hot,1
EVT-00044048,CON-0011026,email_reply,neutral,23
EVT-00044049,CON-0011026,email_open,warm,48
EVT-00044050,CON-0011027,email_open,neutral,12
EVT-00044051,CON-0011028,content_download,hot,2
EVT-00044052,CON-0011028,email_reply,warm,22
EVT-00044053,CON-0011029,content_download,hot,12
EVT-00044054,CON-0011029,email_reply,neutral,10
EVT-00044055,CON-0011030,email_open,neutral,15
EVT-00044056,CON-0011030,content_download,neutral,0
EVT-00044057,CON-0011030,email_open,warm,51
EVT-00044058,CON-0011030,email_reply,hot,3
EVT-00044059,CON-0011031,meeting,hot,52
EVT-00044060,CON-0011031,content_download,warm,7
EVT-00044061,CON-0011031,email_reply,neutral,11
EVT-00044062,CON-0011031,email_open,hot,93
EVT-00044063,CON-0011031,email_open,warm,15
EVT-00044064,CON-0011031,meeting,neutral,17
EVT-00044065,CON-0011032,content_download,hot,9
EVT-00044066,CON-0011032,meeting,warm,7
EVT-00044067,CON-0011032,meeting,hot,40
EVT-00044068,CON-0011032,email_open,warm,1
EVT-00044069,CON-0011033,email_reply,hot,14
EVT-00044070,CON-0011033,email_open,hot,11
EVT-00044071,CON-0011033,content_download,neutral,21
EVT-00044072,CON-0011033,meeting,warm,19
EVT-00044073,CON-0011034,meeting,neutral,23
EVT-00044074,CON-0011034,content_download,hot,3
EVT-00044075,CON-0011034,email_reply,hot,3
EVT-00044076,CON-0011034,email_open,hot,3
EVT-00044077,CON-0011034,email_open,warm,14
EVT-00044078,CON-0011035,email_open,neutral,12
EVT-00044079,CON-0011035,meeting,hot,53
EVT-00044080,CON-0011035,email_open,warm,26
EVT-00044081,CON-0011035,meeting,warm,33
EVT-00044082,CON-0011036,content_download,warm,3
EVT-00044083,CON-0011036,email_open,warm,11
EVT-00044084,CON-0011036,email_reply,neutral,3
EVT-00044085,CON-0011036,content_download,neutral,4
EVT-00044086,CON-0011036,meeting,neutral,10
EVT-00044087,CON-0011036,email_reply,neutral,2
EVT-00044088,CON-0011037,email_reply,neutral,2
EVT-00044089,CON-0011037,meeting,hot,7
EVT-00044090,CON-0011037,email_reply,warm,11
EVT-00044091,CON-0011038,email_reply,warm,32
EVT-00044092,CON-0011038,email_reply,hot,16
EVT-00044093,CON-0011038,meeting,neutral,2
EVT-00044094,CON-0011038,email_open,neutral,14
EVT-00044095,CON-0011038,email_reply,warm,47
EVT-00044096,CON-0011038,email_reply,warm,5
EVT-00044097,CON-0011038,email_open,warm,23
EVT-00044098,CON-0011039,content_download,hot,11
EVT-00044099,CON-0011039,meeting,hot,0
EVT-00044100,CON-0011039,email_open,warm,4
EVT-00044101,CON-0011039,meeting,hot,7
EVT-00044102,CON-0011040,email_reply,hot,23
EVT-00044103,CON-0011040,email_reply,hot,18
EVT-00044104,CON-0011040,email_reply,hot,13
EVT-00044105,CON-0011041,meeting,cold,11
EVT-00044106,CON-0011041,email_open,cold,39
EVT-00044107,CON-0011041,email_reply,warm,28
EVT-00044108,CON-0011042,meeting,warm,10
EVT-00044109,CON-0011042,email_reply,warm,2
EVT-00044110,CON-0011042,email_reply,neutral,9
EVT-00044111,CON-0011042,content_download,hot,4
EVT-00044112,CON-0011042,email_open,neutral,26
EVT-00044113,CON-0011042,email_reply,hot,9
EVT-00044114,CON-0011042,content_download,hot,11
EVT-00044115,CON-0011043,email_open,neutral,9
EVT-00044116,CON-0011043,meeting,neutral,11
EVT-00044117,CON-0011043,email_open,hot,4
EVT-00044118,CON-0011043,email_open,warm,23
EVT-00044119,CON-0011043,meeting,hot,9
EVT-00044120,CON-0011044,meeting,neutral,44
EVT-00044121,CON-0011044,email_open,neutral,27
EVT-00044122,CON-0011044,email_open,hot,4
EVT-00044123,CON-0011044,email_open,hot,1
EVT-00044124,CON-0011044,email_reply,hot,21
EVT-00044125,CON-0011044,email_open,hot,23
EVT-00044126,CON-0011044,content_download,hot,39
EVT-00044127,CON-0011045,meeting,neutral,3
EVT-00044128,CON-0011045,email_reply,neutral,2
EVT-00044129,CON-0011046,email_open,neutral,0
EVT-00044130,CON-0011046,email_open,cold,1
EVT-00044131,CON-0011046,email_open,hot,10
EVT-00044132,CON-0011046,meeting,hot,29
EVT-00044133,CON-0011046,email_open,hot,6
EVT-00044134,CON-0011046,email_reply,warm,49
EVT-00044135,CON-0011046,content_download,hot,69
EVT-00044136,CON-0011046,content_download,warm,8
EVT-00044137,CON-0011047,content_download,hot,88
EVT-00044138,CON-0011048,meeting,hot,105
EVT-00044139,CON-0011048,content_download,hot,2
EVT-00044140,CON-0011048,email_open,hot,28
EVT-00044141,CON-0011048,content_download,hot,13
EVT-00044142,CON-0011048,email_open,neutral,11
EVT-00044143,CON-0011048,email_reply,warm,3
EVT-00044144,CON-0011049,content_download,warm,21
EVT-00044145,CON-0011049,meeting,hot,52
EVT-00044146,CON-0011049,email_reply,hot,26
EVT-00044147,CON-0011049,content_download,hot,9
EVT-00044148,CON-0011050,content_download,warm,1
EVT-00044149,CON-0011050,email_reply,hot,19
EVT-00044150,CON-0011050,content_download,warm,0
EVT-00044151,CON-0011050,content_download,hot,12
EVT-00044152,CON-0011051,email_open,neutral,20
EVT-00044153,CON-0011051,content_download,hot,10
EVT-00044154,CON-0011051,content_download,neutral,8
EVT-00044155,CON-0011051,email_open,hot,25
EVT-00044156,CON-0011052,meeting,neutral,58
EVT-00044157,CON-0011052,meeting,neutral,28
EVT-00044158,CON-0011052,email_open,warm,53
EVT-00044159,CON-0011053,email_reply,hot,6
EVT-00044160,CON-0011053,email_open,warm,0
EVT-00044161,CON-0011053,content_download,cold,26
EVT-00044162,CON-0011054,email_open,cold,16
EVT-00044163,CON-0011054,email_open,neutral,14
EVT-00044164,CON-0011054,email_open,neutral,58
EVT-00044165,CON-0011054,meeting,warm,39
EVT-00044166,CON-0011054,meeting,warm,14
EVT-00044167,CON-0011055,email_open,neutral,0
EVT-00044168,CON-0011055,email_open,hot,4
EVT-00044169,CON-0011056,email_reply,hot,7
EVT-00044170,CON-0011056,email_open,warm,64
EVT-00044171,CON-0011056,email_open,warm,14
EVT-00044172,CON-0011056,meeting,warm,4
EVT-00044173,CON-0011056,meeting,warm,9
EVT-00044174,CON-0011056,email_reply,hot,2
EVT-00044175,CON-0011057,meeting,warm,10
EVT-00044176,CON-0011057,meeting,warm,1
EVT-00044177,CON-0011058,content_download,warm,5
EVT-00044178,CON-0011058,meeting,neutral,7
EVT-00044179,CON-0011058,meeting,warm,32
EVT-00044180,CON-0011059,content_download,warm,25
EVT-00044181,CON-0011059,content_download,hot,16
EVT-00044182,CON-0011060,email_open,neutral,28
EVT-00044183,CON-0011060,email_open,neutral,35
EVT-00044184,CON-0011061,meeting,hot,3
EVT-00044185,CON-0011061,email_reply,cold,12
EVT-00044186,CON-0011061,email_open,hot,2
EVT-00044187,CON-0011062,email_reply,hot,27
EVT-00044188,CON-0011062,meeting,warm,0
EVT-00044189,CON-0011062,content_download,warm,20
EVT-00044190,CON-0011062,content_download,neutral,1
EVT-00044191,CON-0011062,email_open,neutral,76
EVT-00044192,CON-0011063,content_download,neutral,8
EVT-00044193,CON-0011063,email_open,hot,4
EVT-00044194,CON-0011063,email_reply,warm,7
EVT-00044195,CON-0011064,content_download,warm,129
EVT-00044196,CON-0011064,meeting,neutral,4
EVT-00044197,CON-0011064,meeting,neutral,6
EVT-00044198,CON-0011064,email_open,neutral,5
EVT-00044199,CON-0011065,email_open,warm,62
EVT-00044200,CON-0011065,content_download,warm,3
EVT-00044201,CON-0011065,content_download,neutral,6
EVT-00044202,CON-0011065,email_reply,warm,17
EVT-00044203,CON-0011066,email_open,warm,4
EVT-00044204,CON-0011066,email_open,warm,7
EVT-00044205,CON-0011066,email_open,hot,30
EVT-00044206,CON-0011067,email_reply,warm,65
EVT-00044207,CON-0011067,email_open,hot,61
EVT-00044208,CON-0011067,email_open,hot,9
EVT-00044209,CON-0011067,email_reply,hot,4
EVT-00044210,CON-0011067,meeting,hot,16
EVT-00044211,CON-0011068,email_reply,warm,8
EVT-00044212,CON-0011068,meeting,warm,9
EVT-00044213,CON-0011068,email_reply,hot,10
EVT-00044214,CON-0011069,email_open,hot,13
EVT-00044215,CON-0011069,content_download,hot,1
EVT-00044216,CON-0011069,email_open,hot,11
EVT-00044217,CON-0011069,content_download,hot,13
EVT-00044218,CON-0011069,content_download,warm,19
EVT-00044219,CON-0011070,content_download,hot,28
EVT-00044220,CON-0011070,email_open,cold,1
EVT-00044221,CON-0011070,email_reply,warm,6
EVT-00044222,CON-0011071,email_reply,hot,35
EVT-00044223,CON-0011071,email_open,warm,12
EVT-00044224,CON-0011071,meeting,hot,24
EVT-00044225,CON-0011072,email_open,hot,10
EVT-00044226,CON-0011072,content_download,cold,0
EVT-00044227,CON-0011073,content_download,cold,0
EVT-00044228,CON-0011073,email_open,warm,17
EVT-00044229,CON-0011073,email_reply,hot,18
EVT-00044230,CON-0011073,content_download,hot,5
EVT-00044231,CON-0011074,meeting,neutral,20
EVT-00044232,CON-0011074,email_open,cold,20
EVT-00044233,CON-0011075,email_open,warm,44
EVT-00044234,CON-0011075,content_download,hot,41
EVT-00044235,CON-0011075,email_reply,warm,22
EVT-00044236,CON-0011075,email_reply,warm,14
EVT-00044237,CON-0011076,content_download,warm,10
EVT-00044238,CON-0011076,email_open,warm,80
EVT-00044239,CON-0011077,email_reply,warm,0
EVT-00044240,CON-0011077,meeting,warm,48
EVT-00044241,CON-0011077,meeting,cold,13
EVT-00044242,CON-0011077,meeting,neutral,4
EVT-00044243,CON-0011077,meeting,cold,1
EVT-00044244,CON-0011078,email_open,hot,11
EVT-00044245,CON-0011078,meeting,hot,32
EVT-00044246,CON-0011078,meeting,hot,5
EVT-00044247,CON-0011078,email_open,hot,11
EVT-00044248,CON-0011078,email_open,warm,13
EVT-00044249,CON-0011080,email_reply,warm,2
EVT-00044250,CON-0011080,content_download,neutral,5
EVT-00044251,CON-0011080,meeting,warm,31
EVT-00044252,CON-0011081,meeting,hot,10
EVT-00044253,CON-0011081,content_download,cold,12
EVT-00044254,CON-0011082,email_reply,hot,35
EVT-00044255,CON-0011083,email_open,hot,7
EVT-00044256,CON-0011083,email_open,warm,21
EVT-00044257,CON-0011084,meeting,warm,8
EVT-00044258,CON-0011084,meeting,hot,9
EVT-00044259,CON-0011084,email_reply,hot,28
EVT-00044260,CON-0011085,email_open,warm,20
EVT-00044261,CON-0011085,content_download,neutral,24
EVT-00044262,CON-0011086,meeting,warm,46
EVT-00044263,CON-0011086,email_open,neutral,6
EVT-00044264,CON-0011086,email_reply,neutral,9
EVT-00044265,CON-0011086,content_download,hot,8
EVT-00044266,CON-0011087,email_open,hot,88
EVT-00044267,CON-0011087,email_reply,warm,32
EVT-00044268,CON-0011087,email_open,hot,3
EVT-00044269,CON-0011087,email_reply,hot,42
EVT-00044270,CON-0011087,email_open,neutral,8
EVT-00044271,CON-0011087,meeting,warm,27
EVT-00044272,CON-0011088,content_download,neutral,32
EVT-00044273,CON-0011088,meeting,cold,11
EVT-00044274,CON-0011088,email_reply,neutral,5
EVT-00044275,CON-0011088,meeting,warm,10
EVT-00044276,CON-0011088,content_download,cold,9
EVT-00044277,CON-0011088,email_reply,neutral,13
EVT-00044278,CON-0011089,email_reply,warm,62
EVT-00044279,CON-0011089,email_open,warm,10
EVT-00044280,CON-0011090,email_open,hot,12
EVT-00044281,CON-0011090,email_reply,cold,11
EVT-00044282,CON-0011090,content_download,warm,8
EVT-00044283,CON-0011090,meeting,neutral,4
EVT-00044284,CON-0011091,email_reply,cold,14
EVT-00044285,CON-0011092,email_reply,warm,7
EVT-00044286,CON-0011092,content_download,warm,16
EVT-00044287,CON-0011092,email_open,hot,7
EVT-00044288,CON-0011093,meeting,hot,1
EVT-00044289,CON-0011093,content_download,neutral,33
EVT-00044290,CON-0011093,email_reply,hot,25
EVT-00044291,CON-0011093,content_download,cold,18
EVT-00044292,CON-0011094,email_open,hot,11
EVT-00044293,CON-0011094,meeting,hot,1
EVT-00044294,CON-0011094,email_reply,hot,37
EVT-00044295,CON-0011095,meeting,hot,14
EVT-00044296,CON-0011095,content_download,warm,9
EVT-00044297,CON-0011095,email_open,hot,17
EVT-00044298,CON-0011095,email_open,warm,23
EVT-00044299,CON-0011095,content_download,hot,12
EVT-00044300,CON-0011096,meeting,hot,30
EVT-00044301,CON-0011096,email_reply,warm,12
EVT-00044302,CON-0011096,meeting,neutral,11
EVT-00044303,CON-0011096,meeting,neutral,28
EVT-00044304,CON-0011096,content_download,hot,27
EVT-00044305,CON-0011096,email_open,neutral,1
EVT-00044306,CON-0011096,meeting,hot,34
EVT-00044307,CON-0011096,content_download,cold,18
EVT-00044308,CON-0011096,email_open,hot,9
EVT-00044309,CON-0011097,content_download,warm,57
EVT-00044310,CON-0011097,email_open,hot,21
EVT-00044311,CON-0011097,content_download,hot,21
EVT-00044312,CON-0011097,email_reply,hot,12
EVT-00044313,CON-0011098,meeting,neutral,10
EVT-00044314,CON-0011098,email_open,hot,28
EVT-00044315,CON-0011098,email_reply,hot,16
EVT-00044316,CON-0011098,email_reply,neutral,29
EVT-00044317,CON-0011099,email_open,warm,10
EVT-00044318,CON-0011099,email_reply,warm,5
EVT-00044319,CON-0011099,meeting,neutral,7
EVT-00044320,CON-0011099,content_download,warm,3
EVT-00044321,CON-0011100,email_reply,neutral,17
EVT-00044322,CON-0011101,meeting,warm,0
EVT-00044323,CON-0011101,content_download,hot,5
EVT-00044324,CON-0011101,content_download,neutral,4
EVT-00044325,CON-0011101,email_open,hot,7
EVT-00044326,CON-0011101,meeting,hot,54
EVT-00044327,CON-0011102,email_reply,neutral,18
EVT-00044328,CON-0011102,content_download,cold,28
EVT-00044329,CON-0011102,content_download,warm,18
EVT-00044330,CON-0011102,email_open,warm,4
EVT-00044331,CON-0011102,content_download,hot,23
EVT-00044332,CON-0011102,email_open,cold,34
EVT-00044333,CON-0011102,email_open,neutral,7
EVT-00044334,CON-0011103,email_open,hot,6
EVT-00044335,CON-0011103,email_reply,hot,1
EVT-00044336,CON-0011103,email_open,warm,103
EVT-00044337,CON-0011103,email_open,warm,22
EVT-00044338,CON-0011103,email_open,neutral,6
EVT-00044339,CON-0011103,content_download,hot,7
EVT-00044340,CON-0011104,email_open,hot,11
EVT-00044341,CON-0011104,email_open,warm,1
EVT-00044342,CON-0011104,email_open,warm,56
EVT-00044343,CON-0011105,email_open,neutral,14
EVT-00044344,CON-0011105,content_download,cold,28
EVT-00044345,CON-0011105,meeting,warm,6
EVT-00044346,CON-0011105,content_download,hot,5
EVT-00044347,CON-0011105,email_open,cold,12
EVT-00044348,CON-0011105,email_open,warm,0
EVT-00044349,CON-0011105,content_download,warm,29
EVT-00044350,CON-0011105,content_download,neutral,46
EVT-00044351,CON-0011105,content_download,warm,59
EVT-00044352,CON-0011105,email_open,cold,7
EVT-00044353,CON-0011106,meeting,cold,33
EVT-00044354,CON-0011106,email_reply,warm,8
EVT-00044355,CON-0011106,meeting,hot,22
EVT-00044356,CON-0011106,email_reply,warm,65
EVT-00044357,CON-0011107,email_open,warm,5
EVT-00044358,CON-0011107,content_download,neutral,2
EVT-00044359,CON-0011107,meeting,cold,13
EVT-00044360,CON-0011107,email_reply,neutral,17
EVT-00044361,CON-0011107,meeting,hot,8
EVT-00044362,CON-0011108,email_reply,hot,67
EVT-00044363,CON-0011108,email_open,neutral,3
EVT-00044364,CON-0011108,email_open,warm,22
EVT-00044365,CON-0011108,content_download,hot,20
EVT-00044366,CON-0011110,meeting,hot,6
EVT-00044367,CON-0011110,meeting,cold,25
EVT-00044368,CON-0011110,email_open,hot,27
EVT-00044369,CON-0011110,email_open,warm,11
EVT-00044370,CON-0011110,email_open,neutral,3
EVT-00044371,CON-0011110,meeting,warm,0
EVT-00044372,CON-0011111,email_reply,warm,33
EVT-00044373,CON-0011111,email_open,hot,0
EVT-00044374,CON-0011111,content_download,hot,20
EVT-00044375,CON-0011112,meeting,warm,2
EVT-00044376,CON-0011112,email_open,cold,12
EVT-00044377,CON-0011113,content_download,cold,10
